,url,segment_no,cumle_icerigi,sözcük_sayisi
521,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,3,"Hepimiz güvende olana kadar hiçbirimiz güvende değiliz. """,8
522,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,4,dedi.,1
523,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,5,"Dünya genelinde bazı ülkelerde yeni vakaların ve ölümlerin sayısı azalırken, diğerlerinde arttığına vurgu yapan Ghebreyesus, ""Bu yüzden bağış etkinliği çok önemliydi.",21
524,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,6,"Bu virüs, uzun süre bizimle olacak.",6
525,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,7,"Onu yenecek araçları geliştirmek ve paylaşmak için bir araya gelmeliyiz. """,11
526,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,8,ifadesini kullandı.,2
527,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,9,"Ghebreyesus, ""Bu virüsün panzehri ulusal birlik ve küresel dayanışmadır.",9
528,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,10,"Bu virüse karşı panzehir, insan ruhudur. """,7
529,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,11,değerlendirmesinde bulundu.,2
530,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,12,"DSÖ Acil Durumlar Programı Direktörü Mike Ryan, ""Remdesivir"" adlı antiviral ilacın Kovid-19 tedavilerinde kullanılmasına ilişkin bir soruya ""İlacın potansiyel kullanımı için orada (ABDde) umut sinyalleri var. """,27
531,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,13,yanıtını verdi.,2
532,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,14,"İlacı üreten Amerikan Gilead ilaç şirketiyle DSÖ Genel Direktörü Ghebreyesusun en üst düzeyde doğrudan görüştüğü bilgisini aktaran Ryan, ilacın küresel çapta ""dayanışma"" denemelerinin başlayacak olmasından memnuniyet duyduklarını kaydetti.",28
533,https://www.sondakika.com/haber/haber-dunya-saglik-orgutu-koronavirus-uzun-sure-13188586/,15,"ABD Başkanı Donald Trump, ABD Gıda ve İlaç İdaresinin (FDA), Kovid-19 tedavisi için Amerikan Gilead ilaç şirketinin ürettiği ""Remdesivir"" adlı antiviral ilaca ""acil durum onayı"" verdiğini duyurmuştu.",27
534,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,0,Çinin Vuhan kentinde ortaya çıkan ve kısa sürede tüm dünyayı etkisi altına alan yeni tip koronavirüs salgını (Kovid-19) nedeniyle dünya genelinde 250 bine yakın insan hayatını kaybetti.,27
535,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,1,Salgından en çok etkilenen ülkeler arasında bulunan İrandan ise korkutan bir açıklama geldi.,13
536,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,2,"İran Sağlık Bakan Yardımcısı İreç Herirçi, sonbaharda koronavirüs salgınında ikinci dalgayı beklediklerini duyurdu.",13
537,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,3,"Herirçi, Bender Abbas limanında bulunan balık pazarında denetleme yaparken, açıklamalarda bulundu.",11
538,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,4,"Herirçi, havaların ısınması ile koronavirüsün yok olmayacağını belirterek, ""Önümüzdeki 2 ay birkaç eyalet dışında ülke genelinde koronavirüs vakalarında düşüşler öngörüyoruz.",20
539,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,5,"Diğer eyaletlerdeki artış ülke genelindeki düşüşleri engellemeyecektir"" dedi.",8
540,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,6,"Bakan Yardımcısı, sonbahar ayında koronavirüs salgınında ikinci bir dalga beklediklerini belirtirken, havaların ısınması ile koronavirüs arasında bir bağın olmadığını ifade etti.",21
541,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,7,"Herirçi, İranın Hürmüzgan eyaletinde hava sıcaklığının 35 derece olduğunu belirtirken, burada bulunan bir balık pazarında 107 kişide koronavirüs tespit edildiğini açıkladı.",21
542,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,8,"Herirçi, ""Erken teşhis etmemiz virüsün yayılmasının önüne geçti.",8
543,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,9,"Aksi halde binlerce kişi virüse yakalanacaktı"" dedi.",7
544,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,10,"Öte yandan, Sağlık Bakanlığı Sözcüsü Kiyanuş Cihanpur, son 24 saatte ülke genelinde 74 kişinin daha Kovid-19 nedeniyle yaşamını yitirdiğini açıkladı.",20
545,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,11,"Böylece toplam can kaybının 6 bin 277ye çıktığını belirten Cihanpur, vaka sayısının da 1223 artarak 98 bin 647ye ulaştığı bilgisini verdi.",21
546,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,12,"Virüse yakalanan hastalardan 2 bin 676sının durumunun ağır olduğunu dile getiren Cihanpur, 79 bin 397 kişinin ise tedavilerinin tamamlanmasının ardından taburcu edildiğini aktardı.",23
547,https://www.sondakika.com/haber/haber-iran-dan-koronavirus-aciklamasi-sonbaharda-13188533/,13,İranda Kovid-19un ilk kez 19 Şubatta Kum kentinde tespit edildiği duyurulmuştu.,11
548,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,0," Avrupa Birliğinin (AB) yanı sıra İngiltere, Norveç, Kanada, Japonya ve Suudi Arabistan gibi ülkelerin koronavirüse karşı etkili bir aşının geliştirilmesi amacıyla en az 7,5 milyar euro toplamayı hedefledikleri bağış kampanyası maratonu başladı.",33
549,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,1,"Türkiye, ""Koronavirüs Küresel Mukabele Uluslararası Taahhüt Etkinliği"" olarak adlandırdığı kampanyaya bağış yapacağını ve bu miktarı 23 Mayısa kadar ilan edeceğini açıkladı.",21
550,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,2,"Avrupa Komisyonu ile bazı ülke liderlerinin ortak imzasıyla hafta sonu gazetelerde yayımlanan makalede, ""Kendi yapacağımız maddi taahhütleri açıklayacağız ve dünyanın dört bir yanından bu işe destek veren ortaklarımızın da bu kampanyaya katıldıklarını görmekten memnuniyet duyacağız.",35
551,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,3,"Toplayacağımız paralar, küresel çapta bilim insanları ve düzenleyici kurumlar, özel sektör ve devletler, uluslararası örgütler, vakıflar ve sağlık sektörü çalışanları arasında daha önce görülmemiş bir işbirliği başlatacak"" denildi.",28
552,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,4,"Makaleye, Avrupa Komisyonu Başkan Ursula von der Leyen, İtalya Başbakanı Giuseppe Conte, Fransa Cumhurbaşkanı Emmanuel Macron, Almanya Başbakanı Angela Merkel, AB Konseyi Başkanı Carles Michel, Norveç Başbakanı Erna Solberg ve Kanada Başbakanı Justin Trudeau imza attı.",36
553,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,5,"Ursula Von der Leyen, bugün kampanyanın açılışında yaptığı konuşmada, bunun tam anlamıyla küresel bir çabaya dönüşmesi için tüm ülkelere destek vermeleri çağrısı yaptı.",23
554,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,6,"Von der Leyen, Avrupa Komisyonunun 1 milyar euro bağışlayacağını belirterek, ""Bu virüs, kendimizi korumak istiyorsak birbirimizi korumamız gerektiğini hatırlattı.",19
555,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,7,"İşin gerçeği, bir aşı geliştirilene kadar ve geliştirilemediği sürece bu virüsle yaşamamız gerekiyor.",13
556,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,8,"Bu nedenle koronavirüse karşı aşı, teşhis ve tedavi geliştirilmesi için bugün güçlerimizi birleştirip, ortak bir para havuzu oluşturuyoruz"" dedi.",19
557,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,9,"Norveç, Avrupa Komisyonu ile eşdeğer bir miktar vereceğini açıklarken, Fransa ve Suudi Arabistan da 500er milyon euroya yakın bir fon sağlayacaklarını belirtti.",22
558,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,10,Merkel de yaptığı konuşmada 525 milyon euro vereceklerini açıkladı.,9
559,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,11,"İngiltere Başbakanı Boris Johnsonın da aşı araştırma, test ve tedavi çalışmalarına 388 milyon sterlin (440 milyon euro) katkı yapacaklarını açıklaması bekleniyor.",21
560,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,12,"Reuters haber ajansı, Birleşmiş Milletler gibi bazı büyük uluslararası örgütlerin en büyük maddi destekçisi olan ABDnin ise söz konusu kampanyaya katılmayacağını bildirdi.",22
561,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,13,Cumhurbaşkanı Recep Tayyip Erdoğan da düzenlenen kampanya ile ilgili bir video mesaj yayımladı.,13
562,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,14,"Türkiyenin 57 ülkeye tıbbi malzeme desteği sağladığını belirten Erdoğan, ""Milli faaliyetlerimizin yanı sıra teşhis, tedavi ve aşı geliştirilmesi yönündeki küresel çabaları destekliyoruz.",22
563,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,15,Kovid-19 aşısı tüm insanlığın ortak malı olmalı.,7
564,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,16,"Üretilecek aşıya küresel erişimin garanti altına alınması prensibi itinayla uygulanmalıdır"" dedi.",11
565,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,17,"Erdoğan, Türkiyenin yapacağı değerlendirmelerin ardından vereceği miktarı 23 Mayısa kadar açıklayacağını vurguladı.",12
566,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,18,"Toplanacak paranın, Dünya Bankası ve Gates Vakfı gibi halihazırda aşı geliştirme çalışmalarına destek veren kuruluşların çabalarıyla birleştirilmesi hedefleniyor.",18
567,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,19,"Avrupa Komisyonu Başkanı Ursula Von der Leyen ve diğer liderlerin yayımladıkları makalede, toplanan paranın küresel çapta tanınan kuruluşlara aktarılarak, aşı geliştirme çabalarına yardımcı olunacağı ifade edildi.",26
568,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,20,"Makalede, ""Eğer dünya tarafından bu dünyanın tamamı için bu aşıyı geliştirebilirsek, 21inci yüzyılda eşi benzeri görülmemiş küresel ölçekte bir kamu faydası sağlamış olacağız"" denildi.",24
569,https://www.sondakika.com/haber/haber-dunya-liderlerinin-korona-asisi-icin-para-toplama-13188406/,21,Aşı çalışmaları için para toplama kampanyasının önümüzdeki birkaç hafta ve hatta aylar boyunca devam edebileceği belirtiliyor.,16
